indicator,time,t2m,data,tp,cdd,dmd,fwi
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1959-01-01,,,,,3.8405343540138777,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1960-01-01,,,,,2.5827645986310452,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1961-01-01,,,,,2.837501071284752,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1962-01-01,,,,,2.5387417691510445,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1963-01-01,,,,,2.750192956171355,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1964-01-01,,,,,3.434502358126797,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1965-01-01,,,,,1.5558530245346158,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1966-01-01,,,,,1.021957835501325,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1967-01-01,,,,,0.5319642349100908,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1968-01-01,,,,,1.0818490354288635,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1969-01-01,,,,,2.694247429738595,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1970-01-01,,,,,1.5640982352696784,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1971-01-01,,,,,1.4191197378535092,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1972-01-01,,,,,1.151791712254289,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1973-01-01,,,,,1.9548577628252626,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1974-01-01,,,,,1.6708579833337358,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1975-01-01,,,,,1.6533792325912504,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1976-01-01,,,,,3.4084241926319936,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1977-01-01,,,,,1.4861702269200707,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1978-01-01,,,,,1.9840880625082065,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1979-01-01,,,,,1.0200129429323526,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1980-01-01,,,,,1.523153452749594,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1981-01-01,,,,,0.8084475232774913,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1982-01-01,,,,,1.5182923708462004,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1983-01-01,,,,,1.6635896764406248,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1984-01-01,,,,,1.2441287231763372,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1985-01-01,,,,,2.3928167855066755,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1986-01-01,,,,,1.4070351029922155,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1987-01-01,,,,,1.0889925818230346,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1988-01-01,,,,,1.2202379641152017,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1989-01-01,,,,,3.0587207843795414,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1990-01-01,,,,,2.7069600448492817,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1991-01-01,,,,,1.9534359729425212,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1992-01-01,,,,,2.8140728384828404,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1993-01-01,,,,,2.6025064736940933,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1994-01-01,,,,,2.1889495628708926,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1995-01-01,,,,,1.4240726742186114,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1996-01-01,,,,,2.927884468739853,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1997-01-01,,,,,1.7592171135029757,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1998-01-01,,,,,0.8857288134151042,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1999-01-01,,,,,1.2332138401862291,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2000-01-01,,,,,1.9150868762772797,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2001-01-01,,,,,1.6608934723666398,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2002-01-01,,,,,1.9582052640145349,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2003-01-01,,,,,4.2294404494688935,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2004-01-01,,,,,1.2301549066862636,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2005-01-01,,,,,2.070566603537691,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2006-01-01,,,,,1.845542683042538,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2007-01-01,,,,,1.9789930139556404,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2008-01-01,,,,,1.4434509240251783,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2009-01-01,,,,,1.360586573890206,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2010-01-01,,,,,0.7994920867402768,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2011-01-01,,,,,2.4829152581556895,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2012-01-01,,,,,1.921630137847699,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2013-01-01,,,,,1.1759260513258063,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2014-01-01,,,,,1.5553892792891921,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2015-01-01,,,,,1.3487683354208129,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2016-01-01,,,,,1.564970200242085,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2017-01-01,,,,,2.6182170657941426,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2018-01-01,,,,,2.5383114349966025,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2019-01-01,,,,,1.607770099994227,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2020-01-01,,,,,1.4316455386062807,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2021-01-01,,,,,1.0684914542981436,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2022-01-01,,,,,1.8697477657606187,
19_duration_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2023-01-01,,,,,1.3707701412098237,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1940-01-01,,,,,2.2516322022218467,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1941-01-01,,,,,5.820645282469589,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1942-01-01,,,,,8.294089567349408,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1943-01-01,,,,,9.177738872474466,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1944-01-01,,,,,5.8843540282340605,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1945-01-01,,,,,7.614144024906786,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1946-01-01,,,,,6.215678595262554,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1947-01-01,,,,,9.003237017911255,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1948-01-01,,,,,3.1348437719599302,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1949-01-01,,,,,7.6305584816500565,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1950-01-01,,,,,5.044624149817381,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1951-01-01,,,,,3.5248546293528595,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1952-01-01,,,,,4.290925552586339,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1953-01-01,,,,,5.1890089690484045,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1954-01-01,,,,,4.917661819465933,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1955-01-01,,,,,4.557377370295873,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1956-01-01,,,,,4.506216592875926,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1957-01-01,,,,,3.1580925905072634,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1958-01-01,,,,,3.10404457836551,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1959-01-01,,,,,5.688349178615422,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1960-01-01,,,,,3.1155372352910473,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1961-01-01,,,,,3.492562184990642,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1962-01-01,,,,,3.6312861437263826,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1963-01-01,,,,,3.5672634221330983,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1964-01-01,,,,,4.707714247620775,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1965-01-01,,,,,1.832301783986347,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1966-01-01,,,,,1.1784307456470295,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1967-01-01,,,,,0.5220434543400583,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1968-01-01,,,,,1.4484729427508407,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1969-01-01,,,,,3.3495174826175815,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1970-01-01,,,,,1.8434782041126192,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1971-01-01,,,,,1.6901166758736617,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1972-01-01,,,,,1.3676399251578824,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1973-01-01,,,,,2.1405856520244373,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1974-01-01,,,,,2.279152583826983,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1975-01-01,,,,,1.9357732442192546,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1976-01-01,,,,,4.906314139212464,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1977-01-01,,,,,1.602965057906838,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1978-01-01,,,,,2.93971616814183,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1979-01-01,,,,,1.0323658021271453,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1980-01-01,,,,,1.878781471143242,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1981-01-01,,,,,0.9435161157994278,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1982-01-01,,,,,1.761677281080796,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1983-01-01,,,,,1.8843012499179286,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1984-01-01,,,,,1.4031928907571458,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1985-01-01,,,,,2.7837258736228336,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1986-01-01,,,,,1.7209575816451774,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1987-01-01,,,,,1.0247609391574237,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1988-01-01,,,,,1.4375312395036433,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1989-01-01,,,,,3.9974401038751024,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1990-01-01,,,,,3.0848467721402524,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1991-01-01,,,,,1.9674929458544392,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1992-01-01,,,,,3.2138767546866984,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1993-01-01,,,,,3.1312779132786095,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1994-01-01,,,,,2.4579875762123593,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1995-01-01,,,,,1.6511249987238792,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1996-01-01,,,,,4.03745949159957,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1997-01-01,,,,,2.212950813533559,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1998-01-01,,,,,0.8833772281855605,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1999-01-01,,,,,1.2520922112022628,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2000-01-01,,,,,2.459068221626748,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2001-01-01,,,,,1.8384374173104787,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2002-01-01,,,,,2.461873510825296,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2003-01-01,,,,,5.3015203488375695,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2004-01-01,,,,,1.16522738933082,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2005-01-01,,,,,2.298845276728443,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2006-01-01,,,,,2.252673143909051,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2007-01-01,,,,,2.2931241169818075,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2008-01-01,,,,,1.53369750776293,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2009-01-01,,,,,1.3622300133747274,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2010-01-01,,,,,0.9156234151280404,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2011-01-01,,,,,3.679450316111625,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2012-01-01,,,,,2.2053456965233558,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2013-01-01,,,,,1.330091279174138,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2014-01-01,,,,,1.8775279927033386,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2015-01-01,,,,,1.6479916517767084,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2016-01-01,,,,,1.8748322485442301,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2017-01-01,,,,,2.905061066552558,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2018-01-01,,,,,3.597660002604465,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2019-01-01,,,,,1.7222582264225308,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2020-01-01,,,,,1.7931282995089073,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2021-01-01,,,,,1.2570186434310167,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2022-01-01,,,,,2.238306569358653,
20_magnitude_of_meteorological_droughts-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2023-01-01,,,,,1.824190905046427,
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1979-01-01,,,,,,16.355089906176847
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1980-01-01,,,,,,18.70690992906282
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1981-01-01,,,,,,19.392529915191517
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1982-01-01,,,,,,16.712131078410295
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1983-01-01,,,,,,18.41034096531551
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1984-01-01,,,,,,21.022624797997047
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1985-01-01,,,,,,23.83863579297078
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1986-01-01,,,,,,18.4272830238325
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1987-01-01,,,,,,19.68108395149962
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1988-01-01,,,,,,19.280304527962908
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1989-01-01,,,,,,20.209468034587093
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1990-01-01,,,,,,22.47914380758411
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1991-01-01,,,,,,18.66651216782034
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1992-01-01,,,,,,21.885186504931298
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1993-01-01,,,,,,23.058238614038086
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1994-01-01,,,,,,25.989613871123794
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1995-01-01,,,,,,20.115422457733093
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1996-01-01,,,,,,18.463954235192755
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1997-01-01,,,,,,16.548173637235784
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1998-01-01,,,,,,21.862579007372585
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,1999-01-01,,,,,,19.238654720168753
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2000-01-01,,,,,,26.60441949032275
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2001-01-01,,,,,,25.510338492444514
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2002-01-01,,,,,,18.058652989937794
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2003-01-01,,,,,,26.604731157000863
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2004-01-01,,,,,,22.615775503205803
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2005-01-01,,,,,,22.96426421745752
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2006-01-01,,,,,,23.590781251058498
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2007-01-01,,,,,,26.002833688128774
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2008-01-01,,,,,,24.772351511597453
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2009-01-01,,,,,,23.48610984078292
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2010-01-01,,,,,,20.454989043098188
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2011-01-01,,,,,,24.09035883688841
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2012-01-01,,,,,,31.228076468132922
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2013-01-01,,,,,,25.965902440665463
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2014-01-01,,,,,,19.794331493994836
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2015-01-01,,,,,,23.573288373647557
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2016-01-01,,,,,,25.52293704919645
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2017-01-01,,,,,,29.04392660617612
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2018-01-01,,,,,,22.086375510244473
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2019-01-01,,,,,,27.491696558465303
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2020-01-01,,,,,,27.41176520161801
